ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-6588922,2,1325,195,0.255,BLU VOLKS GOLF SW VS GRY TOYT SUV // PULLED TO ONR SHOULDER[Shared],90041,2020-12-11 21:52:00,54.0,80.0,29.88,6.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1130,9,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
A-1599914,3,1245,1361,0.0,Right lane blocked due to accident on I-84 Westbound at Exit 32 CT-10 Queen St.,06489,2020-01-18 20:53:00,23.0,88.0,29.81,1.0,CALM,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-1185627,2,372,417,0.0,Accident on Hatton Hwy at FL-80.,33470,2021-01-21 05:53:00,52.0,86.0,30.13,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1392574,2,1229,1348,0.0,Accident on I-94 Westbound at Exits 207 207A-B CR-81.,55374,2020-07-20 20:53:00,76.0,56.0,29.04,10.0,ESE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6429448,2,1203,1353,0.638,RAILROAD ONR TO EB 4. COCO SO 97 // FACING WW ON ONR,94565,2021-01-13 19:53:00,58.0,75.0,30.32,7.0,NE,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5770982,2,608,691,1.0490000000000002,Incident on I-78 WB near MP 50 Expect long delays.,18106,2021-06-18 10:15:00,73.0,44.0,29.61,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-581649,1,290,350,0.0,Crash on US-178 Moorefield Memorial Hwy at US-123.,29657-9759,2022-06-27 04:55:00,70.0,99.0,28.99,7.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4103959,2,1088,1163,0.053,Incident on NE 2ND AVE near NE 163RD ST Drive with caution.,33162-4350,2022-08-17 17:53:00,91.0,53.0,29.94,10.0,WNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
A-1505311,3,940,1075,0.0,Center lane closed and right hand shoulder closed due to multi-vehicle accident on I-435 Southbound at Exits 66 66B MO-350 Blue Pkwy.,64129,2020-06-14 15:54:00,91.0,36.0,29.26,10.0,S,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3658636,2,1008,1142,1.039,Between Sheridan Boulevard and CO 88 (Denver) at Mile Point 282.4. The right lane is closed due to a crash.,80214,2023-02-26 16:45:00,50.0,26.0,23.9,10.0,NW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6804894,2,130,291,0.081,Department of Transportation *. 1039 SAC SO -- ONLY THING WAS A F/U,95816-7006,2020-11-03 01:53:00,53.0,57.0,29.99,10.0,SSE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6386671,2,1078,1178,0.178,Crash on I-90 eastbound at Exit 6; US 9 (Albany) 1 Right lane and shoulder of 4 lanes closed,12205,2021-02-15 17:58:00,23.0,92.0,29.91,2.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-5146085,2,1020,1124,1.862,Slow traffic on I-95 N from US-1/VA-610/Exit 143 (I-95) to Russell Rd/Exit 148 (I-95) due to accident.,22554,2022-02-18 16:55:00,44.0,32.0,29.84,10.0,NNW,15.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-583052,3,1048,1140,0.0,Lane blocked due to crash on I-44 Westbound after Exit 261 Six Flags Rd.,63069,2022-06-25 17:54:00,96.0,47.0,29.37,6.0,S,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1714291,2,477,522,0.0,Accident on US-25-BR Augusta St at Sirrine Dr.,29605-2045,2019-12-13 07:47:00,37.0,93.0,29.19,2.0,N,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-3859425,2,1078,1131,0.6779999999999999,Slow traffic on W Oak Ridge Rd from US-17/US-92/US-441/S Orange Blossom Trl to FL-423/S John Young Pkwy due to accident.,32809,2022-12-02 17:53:00,73.0,64.0,30.19,10.0,ENE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-5784201,4,1115,1237,1.974,I-70 EAST/WEST AT MM 33.0,21740,2021-05-15 18:53:00,73.0,23.0,29.43,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4457966,2,757,838,0.411,Incident on AZ-260 WB near FS ROAD 64 Drive with caution.,85541,2022-12-12 12:35:00,34.0,75.0,24.66,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7045597,3,493,553,0.0,At US-80/Exit 102 - Accident.,31408,2020-05-22 07:53:00,75.0,82.0,30.01,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6542558,2,1313,1434,0.094,Crash on I-678 northbound at Hillside Avenue (New York) 1 Left lane of 4 lanes blocked,11435,2021-02-04 21:51:00,33.0,72.0,29.89,10.0,WSW,10.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,121,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5011521,2,483,528,0.389,Accident on I-635 N from MO-9/Exit 11 (I-635) to I-29/US-71/Exit 12 (I-635).,64150,2022-07-29 07:54:00,67.0,81.0,29.3,10.0,NW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4184862,2,1408,66,0.12,Incident on SOUTHERN STATE PKWY WB near MERRICK AVE Right shoulder closed.,11566,2022-10-15 23:53:00,59.0,81.0,29.9,10.0,SW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1342,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3881422,2,937,1066,0.156,Slow traffic on County Hwy-913 - FL-973 from NW 84th Ave to SW 4th St due to accident.,33126,2022-01-29 15:53:00,59.0,38.0,30.05,10.0,WNW,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,129,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5080435,2,659,737,0.446,Incident on US-290 EB near I-10 Drive with caution.,77092,2022-04-06 10:53:00,79.0,72.0,29.67,8.0,WNW,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A-6788159,2,1206,246,0.111,Rock fall has occurred causing no to minimum delays. Use caution.,97367-9733,2020-11-12 20:15:00,46.0,93.0,29.73,10.0,S,26.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,-960,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1170463,3,1241,1318,12.93000030517578,Lane blocked due to accident on I-57 Northbound between Exit 327 CR-25 Wilmington-Peotone Rd and Exit 335 CR-6 Monee Manhattan Rd.,60449,2021-02-02 20:35:00,30.0,68.0,29.53,10.0,NNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6404898,2,1030,8,0.006,Incident on 8TH AVE SB near GLEAVES ST Expect long delays.,37203-4139,2021-01-25 17:11:00,56.0,90.0,29.04,10.0,E,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1022,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7240674,4,653,680,0.0,Closed at Tara Rd - Road closed due to accident.,21643,2020-01-28 10:45:00,43.0,61.0,29.92,10.0,NW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5939491,2,688,1043,3.187,Stationary traffic on US-23 N from Consear Rd/Exit 3 (US-23) to Summerfield Rd/Exit 9 (US-23) due to accident.,49267,2021-06-15 11:35:00,74.0,43.0,29.29,10.0,NW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-862442,2,475,505,0.0,Accident on Trapelo Rd at Church St.,02478-4905,2021-10-13 07:51:00,53.0,96.0,29.89,10.0,CALM,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4114385,2,80,157,0.965,Incident on I-476 NB near WAMBOLD RD Road closed. Take alternate route.,18969,2022-08-02 01:15:00,66.0,100.0,29.32,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3859450,2,842,983,0.143,Slow traffic on PA-29 from E 1st Ave to Chestnut St due to accident.,19426-2314,2022-04-01 13:54:00,47.0,54.0,29.37,10.0,W,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6102448,2,1011,1137,0.158,MD 235 NORTH/SOUTH AT KING JAMES RD,20653-3655,2021-10-26 16:52:00,64.0,46.0,29.51,10.0,WNW,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7154673,3,622,652,0.0,At I-270/Washington National Pike - Accident.,20874,2020-04-04 09:56:00,51.0,71.0,29.46,10.0,NNW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-648982,2,642,672,0.0,Crash on Forest Rd at Old Townhouse Road Path.,02673,2022-04-15 10:56:00,60.0,31.0,30.01,10.0,NNW,14.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1553751,2,654,714,0.0,Accident on Batesville Rd at Ebenezer Rd.,29651-6819,2020-04-13 10:53:00,68.0,61.0,28.73,10.0,WSW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5346881,2,579,658,0.041,Incident on MN-11 near 15TH AVE Drive with caution.,56751,2022-04-20 09:35:00,34.0,100.0,28.61,0.5,SSE,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-531584,3,185,260,0.0,Lane blocked due to crash on I-294 Tri-State Tollway Southbound at I-294 Tri-State Tollway Exit 33 / IL-64 North Ave.,60126,2022-08-20 02:59:00,66.0,87.0,29.25,4.0,WNW,8.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-1615090,2,333,560,0.0,Accident on Mt Morris Rd at Johnson Rd. No recent updates.,48433-8832,2020-01-28 05:53:00,33.0,82.0,29.15,10.0,W,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5759772,2,761,973,5.479,Stationary traffic on I-44 W from Dove Rd/Exit 123 (I-44) to County Road/Exit 107 (I-44) due to accident.,65722,2021-05-27 12:35:00,64.0,94.0,29.08,9.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,6,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5913140,2,334,489,0.232,Accident from Fresno to S Elm Ave / W Sumner Ave.,93725-9409,2021-07-26 05:53:00,79.0,32.0,29.48,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4693108,2,913,1007,0.545,Incident on STATE RTE-33 WB near STATE RTE-33 Left lane blocked.,14215,2022-02-04 14:54:00,19.0,77.0,29.34,9.0,NNW,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-4911059,2,446,523,0.067,Incident on SW 159TH CT near HOUSE 29393 Drive with caution.,33033,2022-03-17 07:36:00,68.0,100.0,29.99,0.38,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-3822916,2,617,719,0.04,Incident on W THARPE ST near N M L KING JR BLVD Drive with caution.,32303,2023-01-20 09:53:00,58.0,53.0,30.1,10.0,N,8.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,102,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6601208,2,284,380,0.067,Incident on MARIPOSA ST near TENNESSEE ST Drive with caution.,94590-4739,2020-11-25 04:47:00,38.0,93.0,30.11,0.25,NNW,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,9,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-4136340,2,528,626,0.5720000000000001,Incident on I-495 near I-495 Drive with caution.,11577,2022-10-17 08:51:00,60.0,83.0,29.71,9.0,SSE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4803365,2,802,870,0.145,Accident at Bangerter Hwy.,84104,2022-12-07 12:54:00,31.0,69.0,25.82,9.0,CALM,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5691440,2,833,893,3.746,Stationary traffic on I-40 W from Kathy Rd/Exit 96 (I-40) to Exit 90 (I-40) due to accident.,28655,2021-09-23 13:55:00,71.0,42.0,28.67,10.0,E,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6459972,2,172,311,1.001,Incident on GREENWELL SPRINGS RD near J.L. FAIRCHILD RD Expect delays.,70739-6035,2021-01-26 02:53:00,70.0,97.0,29.76,6.0,W,5.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,139,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7758149,2,835,863,0.019,At US-101/Redwood Hwy - Accident.,94952,2019-07-12 13:55:00,81.0,48.0,29.81,10.0,WNW,8.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,28,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6762479,2,262,444,0.021,Incident on CA-1 near SEA RANCH GOLF COURSE Right shoulder closed.,95497,2020-12-31 03:56:00,41.0,93.0,29.56,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2140919,2,618,678,0.0,Accident on Windsor Hill Blvd at Ashley Phosphate Rd.,29418,2019-05-03 09:56:00,78.0,74.0,29.99,10.0,ESE,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4639764,2,839,929,1.031,Incident on I-15 NB near RANCHO BERNARDO Expect delays.,92128,2022-01-28 13:53:00,68.0,11.0,28.7,10.0,ENE,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6191245,2,477,1002,0.095,Incident on OR-126 EB near MP 10 Road hazard. Expect long delays.,97753-1550,2021-04-27 07:56:00,38.0,70.0,26.89,10.0,SSE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5870382,2,462,1136,0.1,Slow traffic on FL-551 - FL-50 from Marietta St to Dorris Dr due to accident.,32807,2021-03-29 07:50:00,73.0,88.0,29.98,10.0,NNW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A-5429905,2,835,964,0.112,Stationary traffic on County Hwy-526 - FL-435 from Westgate Dr to S Hastings St due to accident.,32811-2000,2022-04-08 13:53:00,72.0,31.0,29.87,10.0,W,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-7150989,1,998,1013,0.0,At US-1/US-301/Chamberlayne Ave - Earlier accident.,23222,2020-04-02 16:54:00,65.0,24.0,29.63,10.0,NW,24.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3627032,2,931,1291,0.0,At US-1/S Dixie Hwy/S Federal Hwy - Accident.,33157-8409,2017-06-05 15:33:00,87.1,72.0,29.89,10.0,SE,8.1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,360,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3965518,2,113,274,1.435,Crash on PA 654 both directions between ECKS LN and VALLEY RD. There is a lane restriction.,17702,2023-01-06 01:54:00,36.0,93.0,29.36,9.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1441013,2,474,533,0.0,Accident on I-85 Northbound at Exit 54 Pelham Rd.,29615,2020-08-28 07:53:00,78.0,93.0,28.94,10.0,SSW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3778428,2,974,1071,1.694,Incident on I-40 EB near EXIT 216B Drive with caution.,37214,2022-03-22 15:53:00,75.0,44.0,29.09,10.0,SSE,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3891478,2,520,597,0.745,Incident on SAN JUAN GRADE RD near VALLE SAN JUAN DR Expect delays.,93907,2022-11-21 08:53:00,51.0,36.0,30.11,10.0,ESE,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1001183,3,857,973,0.0,Right lane blocked due to accident on I-5 Southbound at Exit 109 Martin Way.,98516,2021-06-17 13:58:00,75.0,35.0,29.83,10.0,NW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-608242,3,1051,1186,0.0,One lane blocked due to crash on I-35 Northbound at Space Center Dr.,78218,2022-05-27 17:51:00,96.0,32.0,29.06,10.0,ESE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6288721,2,535,664,1.212,Stationary traffic on MN-62 E - Crosstown Hwy E from CR-32/Penn Ave (MN-62) to Portland Ave (MN-62) due to accident.,55423,2021-04-15 08:53:00,39.0,86.0,29.29,10.0,NNW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,5,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-1930415,2,440,507,0.0,Accident on US-90 Evangeline Thwy at Jet Ranger X Dr.,70508-2155,2019-08-23 07:35:00,74.0,93.0,29.94,2.0,S,6.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6550535,2,21,160,0.062,Incident on E ROBINSON ST near N HYER AVE Drive with caution.,32801-2023,2021-01-06 00:53:00,54.0,69.0,29.96,10.0,NNW,3.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,139,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-4990878,2,407,534,0.457,NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at After Exit 44 (I-90) - Canandaigua (Rte 332) starting 6:47 AM 11/17/2022 [CARS CAD-223210039],14564,2022-11-17 06:54:00,32.0,92.0,29.26,7.0,W,8.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-1610370,2,873,935,0.0,Lane blocked due to accident on FL-292 Pace Blvd at Hernandez St.,32505-5936,2020-01-23 14:36:00,53.0,89.0,29.87,9.0,E,5.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-7116452,2,1124,1216,0.0,At Malibu Canyon Rd/Piuma Rd - Accident.,91302,2020-03-14 18:51:00,55.0,80.0,29.24,10.0,SSE,8.0,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,92,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4505291,2,903,948,0.042,Accident from I-29 exit [2N] to Bruce R. Watkins Dr.,64106,2022-11-15 14:54:00,38.0,65.0,29.45,10.0,WNW,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7278141,2,383,569,0.0,At Greentree Rd - Accident.,08054-2214,2020-02-28 05:54:00,29.0,51.0,29.87,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4345687,2,468,498,1.159,Crash on I-285 Northbound at I-20 west side-Fulton Co . 1 lane(s) (of 4) blocked.,30331,2023-02-02 07:53:00,44.0,93.0,29.29,4.0,NNW,5.0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,30,3,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5672686,2,1003,1086,0.139,Incident on CRAIN HWY near CRAIN HWY Drive with caution.,20613-8042,2021-05-26 16:56:00,88.0,43.0,29.59,10.0,SSW,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6955160,2,1289,1370,0.784,Incident on I-81 SB near MM 203 Expect delays.,24472,2020-11-28 21:35:00,33.0,82.0,28.87,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6837262,2,970,1071,0.015,Incident on HARRISBURG AVE near CLOVERLEAF RD Drive with caution.,17022-8104,2020-11-30 15:56:00,60.0,80.0,28.99,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5802379,2,1131,1212,0.018,Incident on NW 6TH AVE near NW 79TH ST Drive with caution.,33150-2868,2021-03-18 18:53:00,80.0,71.0,29.97,10.0,S,14.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,81,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5052202,2,854,950,0.262,Incident on ARBOR PARK DR near ROBIN MEADOW DR Road hazard. Expect long delays.,75243-7523,2022-08-01 13:47:00,95.0,32.0,29.36,13.0,E,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4731195,2,715,835,0.382,The two left lanes are closed near Exit 221 (S Elm Eugene).,27406,2022-04-29 11:54:00,59.0,39.0,29.22,10.0,ENE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6951384,2,927,205,0.128,Slow traffic on FL-860 from NE 188th St to NE 25th Pl due to accident.,33180-2617,2020-12-28 15:53:00,75.0,55.0,30.16,10.0,ENE,15.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-722,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5555091,2,499,577,0.664,Incident on CA-271 SB near HOUSE 1852 Expect delays.,95587,2021-09-26 08:15:00,55.0,88.0,29.6,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4655604,2,517,644,0.465,Crash on NJ 24 westbound approaching Exit 7 - NJ 124/JFK Parkway (Millburn Twp) All lanes open delays due to volume,07078,2022-02-28 08:45:00,28.0,43.0,30.09,10.0,NNW,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,127,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4674094,2,939,1215,1.994,Incident on I-85 NB near EXIT 49 Expect long delays.,28075,2022-02-06 15:50:00,45.0,31.0,29.61,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-281731,2,321,350,0.0,Accident on Capitol St at Dumble St.,77011-4221,2016-11-23 05:15:00,69.8,88.0,29.96,9.0,SW,6.9,0.06,0,0,1,0,0,0,1,0,0,1,0,0,0,29,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A-4448376,2,29,104,2.363,Incident on I-295 NB near MM 32 Expect delays.,23075,2022-04-06 00:27:00,61.0,97.0,29.42,10.0,ESE,8.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
